,ubicgeob,cod_expe,cod_deli,delito,calificacion del delito,grado consumacion,forma de comision,forma de accion,tipo modalidad,elementos comision,tipo concurso,tipo clasificacion,entidad ,municipio,fecha,total procesados,total victima
14852,12001,34248,29940,40300,2,1,1,3,1,0,3,1,12,12001,2014-07-23,2,1
14853,12001,34249,30000,50100,2,1,1,1,1,6,0,3,12,12001,2016-03-25,1,1
14854,12001,34249,30005,10400,2,1,1,2,1,6,3,1,12,12001,2016-03-25,1,1
14855,12001,34250,29939,50200,2,1,1,2,1,6,0,2,12,12001,2014-12-01,1,2
14856,12001,34252,30002,30400,1,1,1,1,1,3,0,1,12,12001,2016-04-01,1,1
14857,12001,34253,29945,50100,2,1,1,1,1,6,3,3,12,12001,2016-05-04,1,1
14858,12001,34253,29950,10400,2,1,1,1,1,6,3,2,12,12001,2016-05-04,1,1
14859,12001,34254,30010,40100,1,1,2,1,3,1,0,1,12,12001,2016-04-22,1,1
14860,12001,34258,29955,50200,2,1,1,2,1,0,3,3,12,12001,2015-05-30,1,4
14861,12001,34259,30015,30400,1,1,2,1,3,6,0,1,12,12001,2016-10-18,1,1
14862,12001,34260,29949,40300,2,1,1,2,1,6,0,1,12,12001,2013-08-29,1,1
14863,12001,34262,30013,70100,2,1,1,2,1,6,0,3,12,12001,2016-05-31,1,1
14864,12001,34263,29960,10400,2,1,1,1,1,2,3,1,12,12001,2016-05-07,1,1
14865,12001,34264,30020,10100,1,1,1,1,4,1,0,1,12,12001,2014-10-03,3,1
14866,12001,34265,29954,20300,2,1,1,2,1,6,0,1,12,12001,2016-05-20,1,1
14867,12001,34266,29808,40103,1,1,1,1,3,1,0,1,12,12001,2016-01-09,1,1
14868,12001,34268,29965,40300,2,1,1,3,1,7,3,3,12,12001,2014-03-15,1,1
14869,12001,34271,29813,10100,2,1,2,2,1,6,0,1,12,12001,2015-07-18,1,1
14870,12001,34273,29970,30100,2,1,1,3,1,7,3,1,12,12001,2016-04-17,1,1
14871,12001,34274,30035,50100,2,1,1,1,1,6,0,3,12,12001,2016-04-04,1,1
14872,12001,34275,29963,50200,2,1,1,2,1,3,0,2,12,12001,2016-01-18,1,3
14873,12001,34277,30028,30100,2,1,1,2,1,6,0,1,12,12001,2009-02-02,1,1
14874,12001,34278,29975,40700,2,1,1,3,1,7,3,1,12,12001,2015-02-15,1,1
14875,12001,34279,30040,50200,2,1,2,2,1,7,1,1,12,12001,2016-12-16,1,1
14876,12001,34280,29968,10100,2,1,2,1,1,6,3,1,12,12001,2014-12-04,1,1
14877,12001,34280,29972,10400,2,1,2,1,1,6,3,1,12,12001,2014-12-04,1,1
14878,12001,34280,29977,40600,2,1,2,2,1,6,3,1,12,12001,2014-12-04,1,1
14879,12001,34281,29823,10100,1,1,1,1,4,1,0,1,12,12001,2016-05-01,1,1
14880,12001,34282,30033,40300,2,1,1,2,1,0,0,3,12,12001,2009-02-04,1,1
14881,12001,34283,29980,40300,3,1,1,3,6,7,3,1,12,12001,2013-05-28,1,1
14882,12001,34285,29983,10400,2,1,1,2,1,3,3,1,12,12001,2016-04-07,1,1
14883,12001,34285,29987,50100,2,1,1,2,1,3,3,1,12,12001,2016-04-07,1,1
14884,12001,34286,29828,50200,2,1,1,2,1,6,0,1,12,12001,2014-09-17,1,1
14885,12001,34287,30037,40300,2,1,1,2,1,6,0,3,12,12001,2014-03-03,1,1
14886,12001,34288,29985,50200,2,1,1,2,1,7,3,3,12,12001,2016-05-20,1,2
14887,12001,34289,30050,40600,2,1,2,2,1,7,1,1,12,12001,2015-10-10,1,1
14888,12001,34290,29991,10400,2,1,1,2,1,3,3,1,12,12001,2015-11-17,1,1
14889,12001,34290,29996,50100,2,1,1,2,1,3,3,1,12,12001,2015-11-17,1,1
14890,12001,34295,30001,40400,2,1,1,2,1,6,0,1,12,12001,2016-05-23,1,1
14891,12001,34296,30046,50100,2,1,1,1,1,3,0,3,12,12001,2016-03-23,1,2
14892,12001,34297,29994,50100,2,1,1,1,1,3,3,1,12,12001,2015-08-22,1,1
14893,12001,34297,29999,10400,2,1,1,1,1,3,3,1,12,12001,2015-08-22,1,1
14894,12001,34299,30006,10400,2,1,1,2,1,3,3,1,12,12001,2014-05-04,1,1
14895,12001,34299,30011,50100,2,1,1,2,1,3,3,1,12,12001,2014-05-04,1,1
14896,12001,34301,30053,50100,2,1,1,1,1,3,0,4,12,12001,2015-08-20,1,1
14897,12001,34302,30004,40600,2,1,2,3,1,6,3,1,12,12001,2016-03-17,1,2
14898,12001,34302,30009,10400,2,1,2,2,1,6,3,1,12,12001,2016-03-17,1,2
14899,12001,34303,30063,20600,1,1,1,1,1,1,1,1,12,12001,2013-03-13,1,1
14900,12001,34305,29846,20600,1,1,1,1,3,1,0,1,12,12001,2016-01-04,2,1
14901,12001,34309,30023,50200,2,1,1,2,1,3,0,2,12,12001,2016-01-01,1,1
14902,12001,34311,30062,40700,2,1,1,2,1,0,0,3,12,12001,2016-02-17,1,1
14903,12001,34312,30019,40300,2,1,1,2,1,7,3,1,12,12001,2014-02-17,1,1
14904,12001,34313,30072,40100,1,1,1,2,1,7,1,1,12,12001,2015-05-18,1,1
14905,12001,34314,30026,10400,2,1,1,2,1,3,3,1,12,12001,2015-06-03,1,1
14906,12001,34314,30031,50100,2,1,1,2,1,3,3,1,12,12001,2015-06-03,1,1
14907,12001,34316,30066,40300,2,1,1,2,1,6,0,3,12,12001,2016-04-28,1,1
14908,12001,34317,30024,10200,1,1,1,1,3,1,3,1,12,12001,2016-05-25,1,1
14909,12001,34319,30038,40100,2,1,1,2,1,3,0,1,12,12001,2016-01-20,2,1
14911,12001,34321,30070,50100,2,1,1,1,1,3,3,3,12,12001,2016-03-06,1,1
14912,12001,34321,30074,10400,2,1,1,1,1,3,3,1,12,12001,2016-03-06,1,1
14913,12001,34322,30029,40100,2,1,1,3,1,7,3,1,12,12001,2016-05-13,4,1
14914,12001,34323,30080,40100,2,1,2,1,1,1,1,1,12,12001,2017-03-17,1,1
14915,12001,34324,30041,10100,1,1,1,1,5,6,0,1,12,12001,2016-03-12,1,1
14916,12001,34326,30078,50200,2,1,1,2,1,0,0,2,12,12001,2014-10-09,1,1
14917,12001,34327,30034,40700,2,1,1,3,1,7,3,1,12,12001,2014-04-04,1,1
14918,12001,34328,30048,10400,2,1,1,2,1,3,3,1,12,12001,2016-02-04,1,1
14919,12001,34328,30052,50100,2,1,1,2,1,3,3,1,12,12001,2016-02-04,1,1
14920,12001,34329,29869,50100,2,1,1,1,1,3,0,1,12,12002,2016-02-17,1,1
14921,12001,34329,29875,10400,2,1,1,1,1,3,0,1,12,12001,2016-02-17,1,1
14922,12001,34331,30039,40300,2,1,1,2,1,7,3,1,12,12001,2016-02-09,1,1
14923,12001,34333,30057,50100,2,1,1,2,1,3,0,1,12,12001,2016-05-01,1,2
14924,12001,34335,30087,40400,2,1,2,2,1,0,0,3,12,12001,2016-03-31,1,1
14926,12001,34339,30090,30400,1,1,1,1,1,3,0,1,12,12001,2016-03-19,1,1
14927,12001,34341,30065,10400,2,1,2,2,1,6,3,1,12,12001,2016-04-26,1,1
14928,12001,34341,30068,40600,1,1,2,2,1,6,3,1,12,12001,2016-04-26,1,1
14929,12001,34342,29889,10400,2,1,1,1,1,3,0,1,12,12001,2016-01-28,1,1
14930,12001,34342,29894,40600,2,1,1,1,1,3,0,1,12,12001,2016-01-28,1,1
14931,12001,34343,30095,10400,2,1,1,2,1,6,3,1,12,12001,2016-03-08,1,1
14932,12001,34344,30054,50100,3,1,1,3,1,3,3,1,12,12001,2016-05-14,1,1
14933,12001,34345,30073,50200,2,1,1,2,1,6,0,2,12,12001,2013-08-30,1,1
14934,12001,34347,30098,50100,2,1,1,1,1,3,3,3,12,12001,2016-05-12,1,1
14935,12001,34347,30101,10400,2,1,1,2,1,3,3,1,12,12001,2016-05-12,1,1
14936,12001,34348,30077,40100,2,1,1,2,1,3,0,1,12,12001,2016-04-18,1,1
14937,12001,34350,30104,40600,2,1,1,2,1,6,0,1,12,12001,2015-02-28,1,1
14938,12001,34352,29914,40600,2,1,1,1,1,6,0,1,12,12001,2014-09-01,1,1
14939,12001,34353,30107,50100,2,1,1,1,1,3,0,3,12,12001,2016-01-25,1,1
14940,12001,34354,30085,40600,2,1,1,2,1,6,0,1,12,12001,2015-06-15,1,1
14941,12001,34356,30113,30400,1,1,1,1,3,6,0,1,12,12001,2016-05-07,1,1
14942,12001,34357,30071,50200,2,1,1,3,1,7,3,3,12,12001,2015-06-15,1,3
14943,12001,34359,30092,40102,2,1,1,2,1,3,0,1,12,12001,2016-04-01,1,1
14944,12001,34361,30120,40700,2,1,1,2,1,7,1,1,12,12001,2017-03-10,1,1
14945,12001,34362,30094,30400,1,1,1,1,3,3,0,1,12,12001,2015-06-01,1,1
14946,12001,34363,29922,10100,2,1,2,1,1,6,0,2,12,12002,2016-05-13,1,1
14947,12001,34363,29927,10400,2,1,2,1,1,6,0,1,12,12001,2016-05-13,1,1
14948,12001,34364,30123,50200,2,1,1,2,1,0,0,2,12,12001,2012-02-02,1,1
14949,12001,34365,30079,50200,2,1,1,3,1,7,3,2,12,12001,2014-07-16,1,1
14950,12001,34366,30125,40700,2,1,1,2,1,7,1,1,12,12001,2011-02-23,1,1
14951,12001,34367,30097,10400,2,1,1,2,1,3,0,1,12,12001,2016-03-10,1,1
14952,12001,34369,30128,40100,2,1,1,2,1,6,0,1,12,12001,2016-05-21,4,1
14953,12001,34372,30100,50200,2,1,1,2,1,3,0,2,12,12001,2001-09-13,1,1
14954,12001,34374,30133,40300,2,1,1,2,1,0,0,3,12,12001,2016-01-02,1,1
14955,12001,34375,30088,50200,2,1,1,3,1,7,3,3,12,12001,2015-05-16,1,1
14956,12001,34377,30105,50200,2,1,1,2,1,3,0,2,12,12001,2016-01-22,1,3
14958,12001,34380,30129,50100,2,1,1,1,1,6,3,3,12,12001,2015-11-06,2,1
14959,12001,34380,30134,10400,2,1,1,2,1,6,3,1,12,12001,2015-11-06,2,1
14960,12001,34382,30109,50100,2,1,1,2,1,3,0,1,12,12001,2012-06-18,1,1
14961,12001,34384,30142,10400,2,1,1,1,1,6,0,1,12,12001,2016-01-08,1,4
14962,12001,34385,30144,40300,2,1,1,2,1,7,1,1,12,12001,2016-08-09,1,1
14963,12001,34386,30111,50200,2,1,1,2,1,6,0,2,12,12001,2016-08-30,1,1
14964,12001,34388,30147,50100,2,1,1,1,1,6,0,3,12,12001,2013-11-18,1,1
14965,12001,34389,30149,40300,2,1,1,2,1,7,1,1,12,12001,2014-03-22,1,1
14967,12001,34393,30153,40700,2,1,1,1,1,7,1,1,12,12001,2016-11-04,1,1
14968,12001,34394,30117,50200,2,1,1,2,1,3,0,2,12,12001,2012-05-07,1,5
14969,12001,34395,29967,10400,2,1,1,1,1,2,0,1,12,12001,2015-10-31,1,1
14970,12001,34396,30155,10400,2,1,1,1,1,1,0,1,12,12001,2016-04-24,1,1
14971,12001,34397,30102,40100,1,1,1,1,3,1,3,1,12,12001,2015-01-05,1,1
14972,12001,34398,30158,40400,2,1,1,2,1,7,1,1,12,12001,2016-08-22,1,1
14973,12001,34399,30122,10100,1,1,1,1,5,1,0,1,12,12001,2013-09-04,1,1
14974,12001,34401,30161,40300,2,1,1,2,1,0,0,3,12,12001,2016-05-21,1,1
14976,12001,34404,30136,10400,2,1,2,2,1,6,0,1,12,12001,2013-11-23,1,1
14977,12001,34405,29978,40700,2,1,1,2,1,6,0,1,12,12001,2013-12-04,4,1
14978,12001,34406,30166,50200,2,1,1,2,1,0,0,2,12,12001,2012-01-15,1,3
14979,12001,34409,30126,50200,2,1,1,2,1,6,0,2,12,12001,2015-04-01,1,1
14980,12001,34410,29982,10100,1,1,1,1,3,1,0,1,12,12001,2015-08-15,3,1
14981,12001,34411,30169,80202,2,1,1,2,1,0,3,3,12,12001,2011-07-19,3,1
14982,12001,34411,30174,90400,2,1,1,2,1,0,3,3,12,12001,2011-07-19,3,1
14983,12001,34411,30180,91800,2,1,1,2,1,7,3,3,12,12001,2011-07-19,3,1
14984,12001,34413,30173,40300,2,1,1,2,1,7,1,1,12,12001,2015-11-21,1,1
14985,12001,34414,30131,10400,2,1,2,2,1,6,0,1,12,12001,2015-12-14,1,1
14986,12001,34415,30184,70100,2,1,1,2,1,6,0,3,12,12001,2015-01-14,2,1
14987,12001,34418,30143,40100,2,1,1,2,1,3,0,1,12,12001,2013-08-13,3,1
14988,12001,34419,29992,10400,2,1,1,1,1,6,0,1,12,12001,2015-10-18,1,1
14989,12001,34420,30188,10400,2,1,2,2,1,6,3,1,12,12001,2016-03-21,1,2
14990,12001,34420,30193,40600,2,1,2,2,1,6,3,1,12,12001,2016-03-21,1,1
14992,12001,34425,30198,40700,2,1,1,2,1,6,0,3,12,12001,2013-03-06,1,1
14994,12001,34427,30003,50100,2,1,1,1,1,3,0,1,12,12001,2016-02-20,1,1
14995,12001,34428,30201,50100,2,1,1,1,6,6,3,3,12,12001,2014-02-06,1,1
14996,12001,34428,30208,10400,3,1,1,1,6,0,0,4,12,12001,2014-02-06,1,1
14997,12001,34429,30148,80202,2,1,1,3,1,7,3,1,12,12001,2014-12-25,9,1
14998,12001,34430,30190,40300,2,1,1,2,1,0,0,1,12,12001,2011-09-21,1,1
14999,12001,34431,30154,50200,2,1,1,2,1,6,0,2,12,12001,2015-12-15,1,1
15000,12001,34432,30007,40100,2,1,1,1,1,6,0,1,12,12001,2016-05-08,4,1
15001,12001,34433,30212,50100,2,1,1,1,1,3,0,4,12,12001,2016-11-07,1,1
15002,12001,34433,30217,10400,2,1,1,1,1,3,0,4,12,12001,2016-11-07,1,1
15003,12001,34434,30195,10400,1,1,1,1,4,1,0,1,12,12001,2016-02-06,1,1
15005,12001,34437,30222,50200,2,1,1,2,1,0,0,4,12,12001,2016-01-05,1,1
15006,12001,34438,30157,10100,2,1,2,1,2,6,3,1,12,12001,2016-02-02,1,1
15009,12001,34440,30165,10100,1,1,1,1,4,1,0,1,12,12001,2016-02-27,2,1
15010,12001,34442,30162,50100,2,1,1,1,1,6,3,3,12,12001,2015-12-25,1,2
15014,12001,34445,30231,10100,1,1,1,1,4,1,0,4,12,12001,2016-03-23,2,1
15015,12001,34446,30167,30100,2,1,1,3,1,6,3,1,12,12001,2015-07-09,1,1
15016,12001,34447,30214,40300,2,1,1,2,1,0,0,3,12,12001,2011-03-10,2,1
15018,12001,34449,30027,50200,2,1,1,2,1,6,0,1,12,12001,2015-01-15,1,1
15019,12001,34450,30236,40100,2,2,1,2,6,0,0,4,12,12001,2015-04-27,1,1
15020,12001,34451,30172,70100,2,1,1,3,1,7,3,1,12,12001,2016-03-08,1,1
15021,12001,34452,30219,40300,2,1,1,2,1,0,0,1,12,12001,2008-10-27,1,1
15022,12001,34453,30309,80500,2,1,1,2,1,6,0,1,12,12001,2017-03-01,2,1
15023,12001,34455,30241,10100,3,2,3,3,6,0,0,4,12,12001,2015-12-03,1,1
15024,12001,34456,30224,40300,2,1,1,2,1,0,0,1,12,12001,2008-11-24,1,1
15026,12001,34460,30228,40300,2,1,1,2,1,0,0,1,12,12001,2013-02-15,1,1
15028,12001,34462,30042,50100,2,1,1,1,1,3,0,1,12,12001,2016-01-25,1,1
15029,12001,34463,30251,40700,3,3,3,3,6,7,3,4,12,12021,2015-07-28,2,1
15030,12001,34464,30185,70100,2,1,1,3,1,7,3,1,12,12001,2016-05-03,3,1
15031,12001,34465,30233,40300,2,1,1,2,1,0,0,1,12,12001,2007-06-06,2,1
15033,12001,34467,30047,50100,2,1,1,1,1,3,0,1,12,12001,2015-08-02,1,1
15034,12001,34467,30051,10400,2,1,1,1,1,3,0,1,12,12001,2015-08-02,1,1
15036,12001,34469,30189,10400,2,1,1,1,1,6,3,1,12,12001,2016-01-24,4,1
15037,12001,34470,30238,40300,2,1,1,2,1,0,0,3,12,12001,2016-03-17,1,1
15038,12001,34471,30196,40700,2,1,1,2,1,6,0,1,12,12001,2015-09-04,4,1
15039,12001,34473,30261,40300,2,1,1,2,1,0,0,3,12,12001,2016-04-11,1,2
15040,12001,34474,30194,50200,2,1,1,2,1,7,3,2,12,12001,2015-05-09,1,2
15041,12001,34475,30243,40300,2,1,1,2,1,0,0,3,12,12001,2011-10-13,6,1
15042,12001,34476,30202,40300,2,1,1,2,1,6,0,1,12,12001,2016-01-01,1,1
15043,12001,34478,30266,40300,2,1,1,2,1,0,0,3,12,12001,2015-12-18,3,1
15044,12001,34479,30199,40700,2,1,1,2,1,7,3,3,12,12001,2013-11-23,1,1
15045,12001,34480,30248,40700,2,1,1,2,1,6,0,3,12,12001,2000-07-30,1,1
15047,12001,34482,30069,50200,2,1,1,2,1,6,0,1,12,12001,2014-05-08,1,3
15048,12001,34483,30269,40100,2,1,1,1,1,6,0,1,12,12001,2016-08-20,1,1
15049,12001,34484,30204,50100,2,1,1,1,1,3,3,3,12,12001,2016-05-21,1,1
15050,12001,34485,30253,50200,2,1,1,2,1,0,2,2,12,12001,2007-12-11,1,1
15051,12001,34486,30211,40300,2,1,1,2,1,3,0,1,12,12001,2012-03-07,1,1
15052,12001,34487,30275,40300,2,1,1,2,1,0,0,3,12,12001,2015-06-30,1,1
15053,12001,34488,30209,40300,2,1,1,3,1,7,3,1,12,12001,2015-11-30,1,1
15054,12001,34489,30258,10100,1,1,1,1,4,1,0,1,12,12001,2016-04-23,5,2
15056,12001,34492,30280,90400,2,1,1,2,1,0,0,3,12,12001,2013-04-20,1,1
15057,12001,34493,30213,50200,2,1,1,2,1,7,3,3,12,12001,2015-03-05,1,1
15058,12001,34494,30263,40700,2,1,1,2,1,0,0,1,12,12001,2019-05-18,7,1
15059,12001,34495,30221,50200,2,1,1,2,1,3,0,2,12,12001,2015-10-01,1,1
15060,12001,34496,30081,50100,2,1,1,1,1,3,0,1,12,12001,2014-09-05,1,1
15061,12001,34497,30285,40700,2,1,1,2,1,0,0,3,12,12001,2015-04-26,5,2
15062,12001,34498,30218,40700,2,1,1,2,1,7,3,1,12,12021,2015-09-20,5,1
15063,12001,34499,30268,40300,2,1,1,2,1,0,0,3,12,12001,2018-05-05,1,1
15064,12001,34500,30235,50100,2,1,1,2,1,3,3,1,12,12001,2017-04-16,1,1
15065,12001,34500,30239,10400,2,1,1,2,1,3,3,1,12,12001,2016-06-16,1,1
15066,12001,34501,30086,50100,2,1,1,1,1,3,0,1,12,12001,2016-04-17,1,1
15067,12001,34502,30289,40400,2,1,1,2,1,0,0,3,12,12001,2016-05-12,2,1
15068,12001,34503,30223,10400,2,1,1,1,1,3,3,1,12,12001,2016-05-04,1,1
15069,12001,34503,30227,50100,2,1,1,1,1,3,3,1,12,12001,2016-05-04,1,1
15070,12001,34504,30272,50200,2,1,1,2,1,0,0,2,12,12001,2018-02-04,1,2
15071,12001,34505,30226,40700,2,1,1,2,1,3,0,1,12,12001,2015-11-19,4,1
15072,12001,34506,30091,50200,2,1,1,2,1,6,0,1,12,12001,2016-02-08,1,1
15073,12001,34507,30292,50100,2,1,1,1,1,6,3,3,12,12001,2015-06-15,1,1
15074,12001,34507,30296,10400,2,1,1,1,1,6,3,1,12,12001,2015-06-15,1,1
15075,12001,34508,30232,40500,1,1,1,3,3,7,3,1,12,12001,2016-03-21,5,1
15076,12001,34509,30277,10100,1,1,1,1,4,1,0,1,12,12001,2015-09-22,1,1
15077,12001,34510,30245,30402,1,1,1,1,3,3,0,1,12,12001,2016-06-07,1,1
15078,12001,34511,30093,30400,1,1,1,1,3,3,0,1,12,12001,2016-03-12,1,1
15079,12001,34512,30299,40700,2,1,1,1,1,0,0,2,12,12001,2015-06-11,2,1
15080,12001,34513,30237,10100,1,1,2,1,3,6,3,1,12,12001,2014-07-30,1,1
15081,12001,34514,30282,40700,2,3,3,2,1,0,0,3,12,12053,2015-01-04,3,2
15083,12001,34516,30096,50200,2,1,1,2,1,6,0,1,12,12001,2015-07-01,1,1
15084,12001,34517,30302,50100,2,1,1,1,1,6,0,3,12,12001,2015-08-27,1,1
15085,12001,34518,30242,10100,1,1,1,1,1,3,3,1,12,12001,2016-01-20,2,1
15086,12001,34519,30250,40100,2,1,1,1,3,1,0,1,12,12001,2016-05-24,3,1
15087,12001,34520,30099,40300,2,1,1,2,1,6,0,1,12,12001,2006-10-30,2,1
15088,12001,34521,30307,50200,2,1,1,2,1,0,0,2,12,12001,2015-11-02,1,1
15089,12001,34522,30247,90300,2,1,1,2,1,7,3,1,12,12001,2015-06-19,2,1
15090,12001,34522,30252,90400,2,1,1,2,1,7,3,1,12,12001,2015-06-19,2,1
15091,12001,34523,30255,10400,2,1,1,2,1,3,0,1,12,12001,2015-12-25,1,1
15092,12001,34525,30311,40100,2,1,1,2,1,6,0,1,12,12001,2017-04-03,1,1
15093,12001,34526,30257,40300,2,1,1,2,1,7,3,1,12,12001,2016-10-19,1,1
15094,12001,34527,30108,10400,2,1,1,1,4,3,0,1,12,12001,2016-04-14,1,1
15095,12001,34528,30315,40600,2,1,1,2,1,6,0,1,12,12001,2016-01-23,1,1
15096,12001,34529,30262,50100,2,1,1,1,1,3,3,1,12,12001,2016-11-14,1,1
15097,12001,34530,30259,10400,2,1,2,2,1,6,3,1,12,12001,2016-05-10,1,1
15098,12001,34530,30265,40600,2,1,2,2,1,6,3,1,12,12001,2016-05-10,1,1
15099,12001,34531,30112,40400,2,1,1,2,1,6,0,1,12,12001,2013-05-15,1,1
15101,12001,34533,30267,40300,2,1,1,2,1,7,3,1,12,12001,2016-01-15,1,1
15102,12001,34534,30274,40800,2,1,1,2,1,3,0,1,12,12001,2011-09-20,2,1
15103,12001,34535,30116,50200,2,1,1,2,1,6,0,1,12,12001,2008-03-02,1,3
15104,12001,34536,30322,10100,2,1,2,2,1,6,0,1,12,12001,2016-01-17,1,1
15105,12001,34537,30271,40700,2,1,1,2,1,7,3,1,12,12001,2015-06-15,7,1
15106,12001,34538,30313,40600,2,1,1,2,1,6,0,1,12,12001,2016-07-01,1,1
15107,12001,34539,30121,30400,1,1,1,1,3,6,0,1,12,12001,2015-02-15,1,1
15108,12001,34540,30327,40300,2,1,1,2,1,6,0,3,12,12001,2014-10-01,1,1
15109,12001,34542,30279,40300,2,1,1,2,1,3,0,1,12,12001,2014-07-31,1,1
15110,12001,34543,30132,10400,2,1,1,1,4,3,0,1,12,12001,2016-05-14,1,1
15111,12001,34544,30331,40300,2,1,1,2,1,6,0,3,12,12001,2014-05-15,1,1
15112,12001,34545,30281,40700,2,1,1,3,1,7,3,1,12,12001,2015-06-15,1,1
15113,12001,34546,30283,10400,2,1,1,1,1,6,0,1,12,12001,2015-11-13,1,1
15115,12001,34548,30334,40600,2,1,1,2,1,6,0,1,12,12001,2016-03-26,1,1
15116,12001,34549,30286,40700,2,1,1,3,1,7,3,2,12,12001,2015-08-29,4,1
15117,12001,34550,30287,40300,2,1,1,2,1,6,0,1,12,12001,2015-10-15,1,1
15119,12001,34553,30290,50100,2,1,1,1,1,3,3,3,12,12001,2016-05-28,1,1
15120,12001,34553,30293,10400,2,1,1,1,1,3,3,1,12,12001,2016-05-28,1,1
15121,12001,34554,30291,10400,2,1,2,2,1,6,0,1,12,12001,2017-05-11,1,1
15122,12001,34554,30294,40600,2,1,2,2,1,6,0,1,12,12001,2017-05-11,1,1
15123,12001,34555,30141,50100,2,1,1,1,1,3,0,1,12,12001,2016-01-30,1,2
15124,12001,34556,30343,40300,2,1,1,2,1,0,0,3,12,12001,2014-09-22,1,1
15125,12001,34557,30297,30100,2,1,1,2,1,3,3,1,12,12001,2015-06-11,1,1
15126,12001,34559,30347,50200,2,1,1,2,1,0,0,2,12,12001,2011-01-02,1,3
15127,12001,34560,30300,40300,2,1,1,3,1,7,3,1,12,12001,2015-06-22,1,1
15128,12001,34561,30301,40300,2,1,1,2,1,6,0,1,12,12001,2015-07-30,1,1
15129,12001,34562,30150,40100,2,1,1,1,1,6,0,1,12,12001,2016-05-28,2,1
15130,12001,34564,30304,40100,1,1,1,1,3,1,3,1,12,12001,2016-01-12,3,1
15131,12001,34565,30305,80202,2,1,1,2,1,6,0,1,12,12001,2015-05-29,1,1
15132,12001,34566,30156,10100,1,1,1,1,4,6,0,1,12,12001,2012-07-27,1,1
15133,12001,34567,30354,40100,2,1,1,2,1,6,0,1,12,12001,2016-04-02,1,1
15134,12001,34568,30308,90400,2,1,1,3,1,7,3,1,12,12001,2016-05-19,1,1
15135,12001,34569,30321,40400,2,1,1,2,2,6,0,1,12,12001,2014-08-15,1,1
15136,12001,34570,30160,10100,1,1,1,1,4,1,0,1,12,12001,2014-08-08,3,1
15137,12001,34571,30358,40100,1,1,1,1,1,6,0,1,12,12001,2016-08-24,5,1
15138,12001,34573,30325,40600,2,1,1,2,1,6,0,1,12,12001,2016-05-17,1,2
15139,12001,34575,30363,40800,2,1,1,2,1,0,0,3,12,12001,2011-09-20,2,1
15140,12001,34576,30316,40700,2,1,1,1,1,2,3,1,12,12001,2015-11-14,3,3
15141,12001,34577,30329,40300,2,1,1,2,1,6,0,1,12,12001,2012-10-27,1,1
15142,12001,34578,30171,70100,2,1,1,2,1,6,0,1,12,12001,2016-01-23,1,1
15144,12001,34580,30320,10100,2,1,1,1,1,6,3,1,12,12001,2015-01-05,1,1
15145,12001,34582,30175,50100,2,1,1,1,1,3,0,1,12,12001,2016-01-24,1,1
15146,12001,34584,30324,40600,2,1,2,2,1,6,3,1,12,12001,2015-02-27,1,1
15147,12001,34585,30337,40300,2,1,1,2,1,6,0,1,12,12001,2014-09-24,2,2
15148,12001,34588,30328,40300,2,1,1,2,1,7,3,1,12,12001,2015-01-07,1,1
15149,12001,34589,30342,40100,2,1,1,2,1,6,2,1,12,12001,2013-07-15,1,1
15150,12001,34590,30183,50200,2,1,1,2,1,6,0,1,12,12001,2016-04-03,1,1
15151,12001,34591,30380,40700,2,1,1,2,1,6,0,3,12,12001,2014-07-24,2,2
15152,12001,34593,30345,10100,1,1,1,1,4,1,3,1,12,12001,2016-02-16,2,1
15153,12001,34594,30186,50200,2,1,1,2,1,6,2,1,12,12001,2014-02-04,1,1
15154,12001,34595,30383,50200,2,1,1,2,1,0,0,2,12,12001,2013-12-03,1,2
15155,12001,34596,30336,40700,2,1,1,2,1,7,3,2,12,12001,2014-12-10,2,1
15156,12001,34597,30350,40700,3,1,1,2,1,6,3,1,12,12001,2016-04-16,1,1
15157,12001,34599,30386,10100,1,1,1,1,4,6,0,1,12,12001,2014-01-27,1,1
15158,12001,34600,30340,40300,2,1,1,3,1,7,3,1,12,12001,2002-09-10,3,1
15159,12001,34600,30344,90300,2,1,1,3,1,7,3,1,12,12001,2002-09-10,3,1
15160,12001,34601,30353,90300,2,1,1,2,1,6,2,4,12,12001,2016-11-30,1,1
15161,12001,34603,30389,10400,2,1,1,1,1,6,0,1,12,12001,2014-03-05,1,1
15162,12001,34604,30348,40100,2,1,1,2,1,0,3,1,12,12001,2015-09-11,2,1
15164,12001,34606,30203,70900,2,1,2,1,1,6,0,1,12,12001,2016-03-05,1,1
15165,12001,34607,30392,40600,2,1,2,2,1,6,3,1,12,12001,2014-03-14,1,1
15166,12001,34607,30395,10400,2,1,2,2,1,6,3,1,12,12001,2014-03-14,1,1
15167,12001,34608,30352,40300,2,1,1,3,1,7,3,1,12,12001,2015-05-26,2,1
15168,12001,34609,30361,50200,2,1,1,2,1,6,2,3,12,12021,2004-11-12,1,3
15169,12001,34611,30398,40300,2,1,1,2,1,0,0,3,12,12001,2015-07-18,1,1
15170,12001,34613,30365,40700,1,1,1,1,1,6,3,4,12,12001,2016-04-29,1,2
15171,12001,34615,30401,40700,2,1,1,2,1,0,0,3,12,12001,2015-10-26,5,1
15172,12001,34616,30360,10200,1,1,1,1,3,1,3,1,12,12001,2015-02-21,1,1
